,E-waste Collection Points,Collection Type,Postal Code,Remarks,Website,Full,lat,lng,color,hover_text
437,GIANT @ WOODLANDS NORTH PLAZA,Manned Collection (Contact staff for disposal),730883,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"883 WOODLANDS STREET 82, #01-498 SINGAPORE",1.4427059,103.7906912,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: GIANT @ WOODLANDS NORTH PLAZA<br>Address:  883 WOODLANDS STREET 82, #01-498 SINGAPORE<br>Latitude: 1.4427059<br>Longitude: 103.7906912"
438,M1 @ BUGIS JUNCTION,Manned Collection (Contact staff for disposal),188966,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"80 MIDDLE ROAD, BUGIS JUNCTION, #01-81 SINGAPORE",1.298723,103.854977,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ BUGIS JUNCTION<br>Address:  80 MIDDLE ROAD, BUGIS JUNCTION, #01-81 SINGAPORE<br>Latitude: 1.298723<br>Longitude: 103.854977"
439,M1 @ CAUSEWAY POINT,Manned Collection (Contact staff for disposal),738099,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"1 WOODLANDS SQUARE, CAUSEWAY POINT, #03-01 SINGAPORE",1.4360933,103.7859471,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ CAUSEWAY POINT<br>Address:  1 WOODLANDS SQUARE, CAUSEWAY POINT, #03-01 SINGAPORE<br>Latitude: 1.4360933<br>Longitude: 103.7859471"
440,M1 @ IMM,Manned Collection (Contact staff for disposal),609601,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"2 JURONG EAST STREET 21, IMM, #01-53 SINGAPORE",1.3348627,103.7470957,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ IMM<br>Address:  2 JURONG EAST STREET 21, IMM, #01-53 SINGAPORE<br>Latitude: 1.3348627<br>Longitude: 103.7470957"
441,M1 @ NEX,Manned Collection (Contact staff for disposal),556083,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"23 SERANGOON CENTRAL, NEX, #B1-56 SINGAPORE",1.3502482,103.8728181,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ NEX<br>Address:  23 SERANGOON CENTRAL, NEX, #B1-56 SINGAPORE<br>Latitude: 1.3502482<br>Longitude: 103.8728181"
442,M1 @ ONE RAFFLES PLACE,Manned Collection (Contact staff for disposal),48616,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"1 RAFFLES PLACE, ONE RAFFLES PLACE, #02-25 SINGAPORE",1.2849309,103.8509995,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ ONE RAFFLES PLACE<br>Address:  1 RAFFLES PLACE, ONE RAFFLES PLACE, #02-25 SINGAPORE<br>Latitude: 1.2849309<br>Longitude: 103.8509995"
443,M1 @ PARKWAY PARADE,Manned Collection (Contact staff for disposal),449269,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"80 MARINE PARADE ROAD, PARKWAY PARADE, #02-24 SINGAPORE",1.3014238,103.9052798,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ PARKWAY PARADE<br>Address:  80 MARINE PARADE ROAD, PARKWAY PARADE, #02-24 SINGAPORE<br>Latitude: 1.3014238<br>Longitude: 103.9052798"
444,M1 @ TAMPINES MALL,Manned Collection (Contact staff for disposal),529510,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"4 TAMPINES CENTRAL 5, TAMPINES MALL, #03-01 SINGAPORE",1.3524936,103.9447179,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ TAMPINES MALL<br>Address:  4 TAMPINES CENTRAL 5, TAMPINES MALL, #03-01 SINGAPORE<br>Latitude: 1.3524936<br>Longitude: 103.9447179"
445,M1 @ THE PARAGON,Manned Collection (Contact staff for disposal),238859,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"290 ORCHARD ROAD, THE PARAGON, #04-31 SINGAPORE",1.3039633,103.8360565,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ THE PARAGON<br>Address:  290 ORCHARD ROAD, THE PARAGON, #04-31 SINGAPORE<br>Latitude: 1.3039633<br>Longitude: 103.8360565"
446,M1 @ WEST MALL,Manned Collection (Contact staff for disposal),658713,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"1 BUKIT BATOK CENTRAL LINK, WEST MALL, #01-16 SINGAPORE",1.3500111,103.7492852,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: M1 @ WEST MALL<br>Address:  1 BUKIT BATOK CENTRAL LINK, WEST MALL, #01-16 SINGAPORE<br>Latitude: 1.3500111<br>Longitude: 103.7492852"
447,SONY @ 313 SOMERSET,Manned Collection (Contact staff for disposal),238895,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"313 ORCHARD ROAD, 313 SOMERSET, #02-28 SINGAPORE",1.300898,103.838361,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: SONY @ 313 SOMERSET<br>Address:  313 ORCHARD ROAD, 313 SOMERSET, #02-28 SINGAPORE<br>Latitude: 1.300898<br>Longitude: 103.838361"
448,SONY @ NEX,Manned Collection (Contact staff for disposal),556083,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"23 SERANGOON CENTRAL, NEX, #03-21 SINGAPORE",1.3507723,103.8722585,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: SONY @ NEX<br>Address:  23 SERANGOON CENTRAL, NEX, #03-21 SINGAPORE<br>Latitude: 1.3507723<br>Longitude: 103.8722585"
449,SONY @ WISMA ATRIA,Manned Collection (Contact staff for disposal),238877,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"435 ORCHARD ROAD, WISMA ATRIA, #03-01 SINGAPORE",1.3037148,103.8332642,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: SONY @ WISMA ATRIA<br>Address:  435 ORCHARD ROAD, WISMA ATRIA, #03-01 SINGAPORE<br>Latitude: 1.3037148<br>Longitude: 103.8332642"
450,STARHUB @ PLAZA SINGAPURA,Manned Collection (Contact staff for disposal),238839,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"68 ORCHARD ROAD, STAHUB @ PLAZA SING, #01-36, IN-STORE SINGAPORE",1.300008,103.8446656,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: STARHUB @ PLAZA SINGAPURA<br>Address:  68 ORCHARD ROAD, STAHUB @ PLAZA SING, #01-36, IN-STORE SINGAPORE<br>Latitude: 1.300008<br>Longitude: 103.8446656"
451,STARHUB @ TAMPINES CENTRAL,Manned Collection (Contact staff for disposal),529510,E-waste accepted: ICT equipment and Batteries only,https://alba-ewaste.sg,"4 TAMPINES CENTRAL 5, STARHUB @ TAMPINES, #02-27, IN-STORE SINGAPORE",1.3527597,103.9450468,#FF0000,"Manned Collection (Contact staff for disposal)<br>E-waste Collection Points: STARHUB @ TAMPINES CENTRAL<br>Address:  4 TAMPINES CENTRAL 5, STARHUB @ TAMPINES, #02-27, IN-STORE SINGAPORE<br>Latitude: 1.3527597<br>Longitude: 103.9450468"
452,COMPASSVALE ANCILLA RC,Non-regulated products recycling,542279,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,279B SENGKANG EAST AVE #01-545 SINGAPORE,1.3854253,103.8928612,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: COMPASSVALE ANCILLA RC<br>Address:  279B SENGKANG EAST AVE #01-545 SINGAPORE<br>Latitude: 1.3854253<br>Longitude: 103.8928612
453,COMPASSVALE BEACON RC,Non-regulated products recycling,543211,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,211 COMPASSVALE LANE #01-218 SINGAPORE,1.3850104,103.8991846,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: COMPASSVALE BEACON RC<br>Address:  211 COMPASSVALE LANE #01-218 SINGAPORE<br>Latitude: 1.3850104<br>Longitude: 103.8991846
454,HOUGANG CC,Non-regulated products recycling,538840,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,35 HOUGANG AVENUE 3 SINGAPORE,1.3648449,103.8925591,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: HOUGANG CC<br>Address:  35 HOUGANG AVENUE 3 SINGAPORE<br>Latitude: 1.3648449<br>Longitude: 103.8925591
455,MATILDA RN,Non-regulated products recycling,823217,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,217C SUMANG WALK #01-212 SINGAPORE,1.4022808,103.89557,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: MATILDA RN<br>Address:  217C SUMANG WALK #01-212 SINGAPORE<br>Latitude: 1.4022808<br>Longitude: 103.89557
456,PASIR RIS EAST CC,Non-regulated products recycling,519457,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,1 PARIS RIS DRIVE SINGAPORE,1.3711059,103.9488267,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PASIR RIS EAST CC<br>Address:  1 PARIS RIS DRIVE SINGAPORE<br>Latitude: 1.3711059<br>Longitude: 103.9488267
457,PUNGGOL 21 COMMUNITY CLUB,Non-regulated products recycling,828815,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,80 PUNGGOL FIELD #01-01 SINGAPORE,1.3934754,103.9135381,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL 21 COMMUNITY CLUB<br>Address:  80 PUNGGOL FIELD #01-01 SINGAPORE<br>Latitude: 1.3934754<br>Longitude: 103.9135381
458,PUNGGOL CASCADIA RN,Non-regulated products recycling,821316,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,316A PUNGGOL WAY #01-733 SINGAPORE,1.4088874,103.8983133,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL CASCADIA RN<br>Address:  316A PUNGGOL WAY #01-733 SINGAPORE<br>Latitude: 1.4088874<br>Longitude: 103.8983133
459,PUNGGOL CASCADIA RN PRESCIENT,Non-regulated products recycling,821316,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,316B PUNGGOL WAY LEVEL 1 COSY AREA SINGAPORE,1.4091235,103.8976437,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL CASCADIA RN PRESCIENT<br>Address:  316B PUNGGOL WAY LEVEL 1 COSY AREA SINGAPORE<br>Latitude: 1.4091235<br>Longitude: 103.8976437
460,PUNGGOL CORAL RC,Non-regulated products recycling,824126,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,126D EDGEDALE PLAINS #01-324 SINGAPORE,1.3937226,103.9110776,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL CORAL RC<br>Address:  126D EDGEDALE PLAINS #01-324 SINGAPORE<br>Latitude: 1.3937226<br>Longitude: 103.9110776
461,PUNGGOL CORAL TREE RN,Non-regulated products recycling,823301,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,301C PUNGGOL CENTRAL #01-745 SINGAPORE,1.4044661,103.9056606,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL CORAL TREE RN<br>Address:  301C PUNGGOL CENTRAL #01-745 SINGAPORE<br>Latitude: 1.4044661<br>Longitude: 103.9056606
462,PUNGGOL COVE RC,Non-regulated products recycling,823101,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,101C PUNGGOL FIELD #01-464 SINGAPORE,1.398191,103.9066098,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL COVE RC<br>Address:  101C PUNGGOL FIELD #01-464 SINGAPORE<br>Latitude: 1.398191<br>Longitude: 103.9066098
463,PUNGGOL CRESAILS RN,Non-regulated products recycling,822209,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,209B PUNGGOL PLACE #01-1288 SINGAPORE,1.3999856,103.9009462,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL CRESAILS RN<br>Address:  209B PUNGGOL PLACE #01-1288 SINGAPORE<br>Latitude: 1.3999856<br>Longitude: 103.9009462
464,PUNGGOL GARDENS RC,Non-regulated products recycling,821163,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,163A PUNGGOL CENTRAL#01-177 SINGAPORE,1.395511,103.9140679,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL GARDENS RC<br>Address:  163A PUNGGOL CENTRAL#01-177 SINGAPORE<br>Latitude: 1.395511<br>Longitude: 103.9140679
465,PUNGGOL GEMS RN,Non-regulated products recycling,824273,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,273D PUNGGOL PLACE #01-888 SINGAPORE,1.4026541,103.9016436,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL GEMS RN<br>Address:  273D PUNGGOL PLACE #01-888 SINGAPORE<br>Latitude: 1.4026541<br>Longitude: 103.9016436
466,PUNGGOL HORIZON RC,Non-regulated products recycling,823622,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,622C PUNGGOL CENTRAL #01-288 SINGAPORE,1.4007295,103.9107966,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL HORIZON RC<br>Address:  622C PUNGGOL CENTRAL #01-288 SINGAPORE<br>Latitude: 1.4007295<br>Longitude: 103.9107966
467,PUNGGOL LINK RN,Non-regulated products recycling,821684,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,684A EDGEDALE PLAINS #01-617 SINGAPORE,1.4029903,103.9157132,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL LINK RN<br>Address:  684A EDGEDALE PLAINS #01-617 SINGAPORE<br>Latitude: 1.4029903<br>Longitude: 103.9157132
468,PUNGGOL MEADOWS RC,Non-regulated products recycling,822672,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,642D PUNGGOL DRIVE #01-373 SINGAPORE,1.3988534,103.9158815,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL MEADOWS RC<br>Address:  642D PUNGGOL DRIVE #01-373 SINGAPORE<br>Latitude: 1.3988534<br>Longitude: 103.9158815
469,PUNGGOL MERIDIAN RC,Non-regulated products recycling,820114,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,114 EDGEFIELD PLAINS #01-358 SINGAPORE,1.3956612,103.9075026,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL MERIDIAN RC<br>Address:  114 EDGEFIELD PLAINS #01-358 SINGAPORE<br>Latitude: 1.3956612<br>Longitude: 103.9075026
470,PUNGGOL OASIS RC,Non-regulated products recycling,821175,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,175A PUNGGOL FIELD #01-569 SINGAPORE,1.3973326,103.9086715,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL OASIS RC<br>Address:  175A PUNGGOL FIELD #01-569 SINGAPORE<br>Latitude: 1.3973326<br>Longitude: 103.9086715
471,PUNGGOL PERIWINKLE RC,Non-regulated products recycling,822195,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,195B PUNGGOL ROAD #01-516 SINGAPORE,1.4014141,103.9064318,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL PERIWINKLE RC<br>Address:  195B PUNGGOL ROAD #01-516 SINGAPORE<br>Latitude: 1.4014141<br>Longitude: 103.9064318
472,PUNGGOL SEAS RN,Non-regulated products recycling,823211,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,211C PUNGGOL WALK #01-645 SINGAPORE,1.4010336,103.8989909,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL SEAS RN<br>Address:  211C PUNGGOL WALK #01-645 SINGAPORE<br>Latitude: 1.4010336<br>Longitude: 103.8989909
473,PUNGGOL SUNCRESS RC,Non-regulated products recycling,822663,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,663B PUNGGOL DRIVE #01-248 SINGAPORE,1.4005992,103.9170284,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: PUNGGOL SUNCRESS RC<br>Address:  663B PUNGGOL DRIVE #01-248 SINGAPORE<br>Latitude: 1.4005992<br>Longitude: 103.9170284
474,TAMPINES NORTH ZONE 5 RC,Non-regulated products recycling,520480,"E-waste accepted: Non-regulated products only; E.g. Small household appliances, gaming consoles, audio systems, power supplies",https://www.virogreen.net/wp- content/uploads/2021/09/e-waste-bin- locations-and-list-of-recyclables-2.pdf ,480 TAMPINES STREET 44 SINGAPORE,1.3618601,103.953705,#00ff00,Non-regulated products recycling<br>E-waste Collection Points: TAMPINES NORTH ZONE 5 RC<br>Address:  480 TAMPINES STREET 44 SINGAPORE<br>Latitude: 1.3618601<br>Longitude: 103.953705
475,ANG MO KIO PUBLIC LIBRARY,Ink and toner recycling,569842,E-waste accepted: Ink and toner cartridges,"https://sg.canon/en/campaign/ecoproj
ect/recycling-program",4300 ANG MO KIO AVENUE 6 SINGAPORE,1.3748285,103.8455834,#824100,Ink and toner recycling<br>E-waste Collection Points: ANG MO KIO PUBLIC LIBRARY<br>Address:  4300 ANG MO KIO AVENUE 6 SINGAPORE<br>Latitude: 1.3748285<br>Longitude: 103.8455834
476,BEDOK PUBLIC LIBRARY,Ink and toner recycling,469662,E-waste accepted: Ink and toner cartridges,"https://sg.canon/en/campaign/ecoproj
ect/recycling-program","11 BEDOK NORTH STREET 1 ,#2-03 & #3-04 SINGAPORE",1.3257572,103.9291728,#824100,"Ink and toner recycling<br>E-waste Collection Points: BEDOK PUBLIC LIBRARY<br>Address:  11 BEDOK NORTH STREET 1 ,#2-03 & #3-04 SINGAPORE<br>Latitude: 1.3257572<br>Longitude: 103.9291728"
477,BISHAN PUBLIC LIBRARY,Ink and toner recycling,579841,E-waste accepted: Ink and toner cartridges,https://sg.canon/en/campaign/ecoproj ect/recycling-program,"5 BISHAN PLACE ,#1-01 SINGAPORE",1.3498094,103.8487461,#824100,"Ink and toner recycling<br>E-waste Collection Points: BISHAN PUBLIC LIBRARY<br>Address:  5 BISHAN PLACE ,#1-01 SINGAPORE<br>Latitude: 1.3498094<br>Longitude: 103.8487461"
478,BUKIT BATOK PUBLIC LIBRARY,Ink and toner recycling,658713,E-waste accepted: Ink and toner cartridges,"https://sg.canon/en/campaign/ecoproj
ect/recycling-program","1 BUKIT BATOK CENTRAL LINK ,#3-01 SINGAPORE",1.3500111,103.7492852,#824100,"Ink and toner recycling<br>E-waste Collection Points: BUKIT BATOK PUBLIC LIBRARY<br>Address:  1 BUKIT BATOK CENTRAL LINK ,#3-01 SINGAPORE<br>Latitude: 1.3500111<br>Longitude: 103.7492852"
